"id","sku","name","category","stock","reorder_level","created_at","updated_at","source_product_id"
"PRD-J4V8-R690426","PRD-J4V8-R690426","Wireless Mouse 2.4GHz","Electronics","384","0","2024-03-29T00:37:27.104976","2024-03-29T00:37:27.104976","PRD-J4V8"
"PRD-ZA9A-R845015","PRD-ZA9A-R845015","Hooded Sweatshirt","Clothing","926","0","2024-03-29T00:37:28.657912","2024-03-29T00:37:28.657912","PRD-ZA9A"
"PRD-R9T8-R137382","PRD-R9T8-R137382","Cotton T-Shirt Pack","Clothing","47","0","2024-03-29T00:50:28.951155","2024-03-29T00:50:28.951155","PRD-R9T8"
"PRD-YLP1-R860260","PRD-YLP1-R860260","Gaming Mechanical Keyboard RGB","Electronics","21","0","2024-03-29T00:57:33.343030","2024-03-29T00:57:33.343030","PRD-YLP1"
"PRD-6957-R405657","PRD-6957-R405657","Storage Box Set","Home","59","0","2024-03-29T01:03:15.132534","2024-03-29T01:03:15.132534","PRD-6957"
"PRD-W1MR-R941853","PRD-W1MR-R941853","Fitness Smart Band","Health","87","0","2024-03-29T01:21:52.260524","2024-03-29T01:21:52.260524","PRD-W1MR"
"PRD-0ZPB-R505069","PRD-0ZPB-R505069","Cotton T-Shirt Pack","Clothing","100","0","2024-03-29T01:29:32.785100","2024-03-29T01:29:32.785100","PRD-0ZPB"
"PRD-YPU5-R209461","PRD-YPU5-R209461","Gym Gloves","Sports","225","0","2024-03-29T01:52:14.520343","2024-03-29T01:52:14.520343","PRD-YPU5"
"PRD-0I5Q-R327959","PRD-0I5Q-R327959","Casual Sneakers","Clothing","850","0","2024-03-29T01:55:09.552519","2024-03-29T01:55:09.552519","PRD-0I5Q"
"PRD-3ZSL-R177787","PRD-3ZSL-R177787","Casual Sneakers","Clothing","240","0","2024-03-29T02:12:05.400069","2024-03-29T02:12:05.400069","PRD-3ZSL"
"PRD-4CNU-R642213","PRD-4CNU-R642213","Yoga Mat Non-Slip","Health","616","0","2024-03-29T02:16:27.476123","2024-03-29T02:16:27.476123","PRD-4CNU"
"PRD-GYRX-R603888","PRD-GYRX-R603888","Digital Blood Pressure Monitor","Health","533","0","2024-03-29T02:16:51.180798","2024-03-29T02:16:51.180798","PRD-GYRX"
"PRD-NNPT-R168755","PRD-NNPT-R168755","Cotton T-Shirt Pack","Clothing","779","0","2024-03-29T02:28:56.511482","2024-03-29T02:28:56.511482","PRD-NNPT"
"PRD-US5Z-R85334","PRD-US5Z-R85334","LED Strip Lights 5m","Home","312","0","2024-03-29T02:30:48.592425","2024-03-29T02:30:48.592425","PRD-US5Z"
"PRD-P2YX-R315783","PRD-P2YX-R315783","Baseball Cap","Clothing","827","0","2024-03-29T02:44:41.236099","2024-03-29T02:44:41.236099","PRD-P2YX"
"PRD-6MB1-R18575","PRD-6MB1-R18575","Water Bottle Insulated","Sports","763","0","2024-03-29T03:18:02.672301","2024-03-29T03:18:02.672301","PRD-6MB1"
"PRD-PMA5-R384438","PRD-PMA5-R384438","Sports Bra High Impact","Clothing","611","0","2024-03-29T03:31:37.501568","2024-03-29T03:31:37.501568","PRD-PMA5"
"PRD-P9U0-R356509","PRD-P9U0-R356509","Foam Roller","Health","153","0","2024-03-29T03:38:41.143027","2024-03-29T03:38:41.143027","PRD-P9U0"
"PRD-76NS-R421117","PRD-76NS-R421117","4K Webcam Pro","Electronics","300","0","2024-03-29T03:56:48.997666","2024-03-29T03:56:48.997666","PRD-76NS"
"PRD-N203-R91360","PRD-N203-R91360","Storage Box Set","Home","639","0","2024-03-29T04:21:44.284846","2024-03-29T04:21:44.284846","PRD-N203"
"PRD-JS8I-R246413","PRD-JS8I-R246413","Gym Gloves","Sports","779","0","2024-03-29T04:50:04.604083","2024-03-29T04:50:04.604083","PRD-JS8I"
"PRD-A3YO-R890883","PRD-A3YO-R890883","Blender 1000W","Home","829","0","2024-03-29T05:16:48.893113","2024-03-29T05:16:48.893113","PRD-A3YO"
"PRD-8NNT-R525453","PRD-8NNT-R525453","Desk Lamp LED","Home","394","0","2024-03-29T05:17:17.566027","2024-03-29T05:17:17.566027","PRD-8NNT"
"PRD-YNYC-R694037","PRD-YNYC-R694037","Desk Lamp LED","Home","507","0","2024-03-29T05:28:34.678777","2024-03-29T05:28:34.678777","PRD-YNYC"
"PRD-P0KM-R947340","PRD-P0KM-R947340","Fitness Smart Band","Health","317","0","2024-03-29T05:32:40.748524","2024-03-29T05:32:40.748524","PRD-P0KM"
"PRD-HQ3O-R946494","PRD-HQ3O-R946494","Hooded Sweatshirt","Clothing","136","0","2024-03-29T05:59:58.015629","2024-03-29T05:59:58.015629","PRD-HQ3O"
"PRD-UU4C-R457102","PRD-UU4C-R457102","Electric Toothbrush","Home","348","0","2024-03-29T06:01:08.873697","2024-03-29T06:01:08.873697","PRD-UU4C"
"PRD-LQKL-R912019","PRD-LQKL-R912019","LED Strip Lights 5m","Home","782","0","2024-03-29T06:10:07.408371","2024-03-29T06:10:07.408371","PRD-LQKL"
"PRD-J55R-R169224","PRD-J55R-R169224","4K Webcam Pro","Electronics","310","0","2024-03-29T06:28:08.561124","2024-03-29T06:28:08.561124","PRD-J55R"
"PRD-YTOO-R313946","PRD-YTOO-R313946","LED Strip Lights 5m","Home","99","0","2024-03-29T06:28:15.040294","2024-03-29T06:28:15.040294","PRD-YTOO"
"PRD-4QJ1-R628036","PRD-4QJ1-R628036","Baseball Cap","Clothing","253","0","2024-03-29T06:39:03.864017","2024-03-29T06:39:03.864017","PRD-4QJ1"
"PRD-WSFG-R299591","PRD-WSFG-R299591","Smart Watch Series 8","Electronics","668","0","2024-03-29T07:06:06.616374","2024-03-29T07:06:06.616374","PRD-WSFG"
"PRD-KAIT-R91186","PRD-KAIT-R91186","Electric Toothbrush","Home","740","0","2024-03-29T07:15:01.462718","2024-03-29T07:15:01.462718","PRD-KAIT"
"PRD-OU71-R218337","PRD-OU71-R218337","Coffee Maker Automatic","Home","597","0","2024-03-29T07:16:56.833897","2024-03-29T07:16:56.833897","PRD-OU71"
"PRD-MP94-R745261","PRD-MP94-R745261","Vacuum Robot Cleaner","Home","672","0","2024-03-29T07:25:05.859472","2024-03-29T07:25:05.859472","PRD-MP94"
"PRD-BUZV-R554590","PRD-BUZV-R554590","Phone Case Shockproof","Electronics","879","0","2024-03-29T07:35:55.335650","2024-03-29T07:35:55.335650","PRD-BUZV"
"PRD-4RRP-R828173","PRD-4RRP-R828173","Exercise Ball","Sports","1","0","2024-03-29T07:38:24.839494","2024-03-29T07:38:24.839494","PRD-4RRP"
"PRD-VPNB-R182187","PRD-VPNB-R182187","Bedsheet Set Cotton","Home","846","0","2024-03-29T07:40:54.702790","2024-03-29T07:40:54.702790","PRD-VPNB"
"PRD-V5GL-R405387","PRD-V5GL-R405387","Air Fryer 5L","Home","253","0","2024-03-29T08:06:02.537286","2024-03-29T08:06:02.537286","PRD-V5GL"
"PRD-UUL2-R369378","PRD-UUL2-R369378","Sports Bra High Impact","Clothing","7","0","2024-03-29T08:09:56.023661","2025-09-19T05:49:47.502833","PRD-UUL2"
"PRD-P492-R472118","PRD-P492-R472118","Yoga Pants Leggings","Clothing","998","0","2024-03-29T08:12:56.463655","2024-03-29T08:12:56.463655","PRD-P492"
"PRD-MLKX-R892046","PRD-MLKX-R892046","Yoga Mat Non-Slip","Health","408","0","2024-03-29T08:13:32.766202","2024-03-29T08:13:32.766202","PRD-MLKX"
"PRD-W00C-R859993","PRD-W00C-R859993","Wireless Bluetooth Earbuds","Electronics","148","0","2024-03-29T08:14:20.695323","2024-03-29T08:14:20.695323","PRD-W00C"
"PRD-NAZD-R675536","PRD-NAZD-R675536","LED Strip Lights 5m","Home","221","0","2024-03-29T08:27:23.736292","2024-03-29T08:27:23.736292","PRD-NAZD"
"PRD-0BF0-R387711","PRD-0BF0-R387711","Treadmill Folding","Sports","821","0","2024-03-29T08:31:13.591880","2024-03-29T08:31:13.591880","PRD-0BF0"
"PRD-PADV-R771789","PRD-PADV-R771789","Massage Gun Deep Tissue","Health","907","0","2024-03-29T08:59:08.929181","2024-03-29T08:59:08.929181","PRD-PADV"
"PRD-0XA2-R503210","PRD-0XA2-R503210","Smart Watch Series 8","Electronics","90","0","2024-03-29T09:05:37.967718","2024-03-29T09:05:37.967718","PRD-0XA2"
"PRD-RUBX-R227746","PRD-RUBX-R227746","Digital Thermometer","Health","205","0","2024-03-29T09:07:10.196460","2024-03-29T09:07:10.196460","PRD-RUBX"
"PRD-XFXG-R178109","PRD-XFXG-R178109","4K Webcam Pro","Electronics","223","0","2024-03-29T09:13:27.499896","2024-03-29T09:13:27.499896","PRD-XFXG"
"PRD-HN44-R280574","PRD-HN44-R280574","Casual Sneakers","Clothing","986","0","2024-03-29T09:14:51.499256","2024-03-29T09:14:51.499256","PRD-HN44"
"PRD-QQ07-R874771","PRD-QQ07-R874771","Exercise Ball","Sports","369","0","2024-03-29T09:18:58.896717","2024-03-29T09:18:58.896717","PRD-QQ07"
"PRD-E3AL-R547942","PRD-E3AL-R547942","Yoga Mat Non-Slip","Health","708","0","2024-03-29T09:31:50.127424","2024-03-29T09:31:50.127424","PRD-E3AL"
"PRD-SXEP-R388251","PRD-SXEP-R388251","Coffee Maker Automatic","Home","882","0","2024-03-29T09:36:14.596373","2024-03-29T09:36:14.596373","PRD-SXEP"
"PRD-V40U-R580327","PRD-V40U-R580327","Badminton Racket","Sports","600","0","2024-03-29T10:25:36.207290","2024-03-29T10:25:36.207290","PRD-V40U"
"PRD-9UZZ-R85035","PRD-9UZZ-R85035","Baseball Cap","Clothing","619","0","2024-03-29T10:35:01.598436","2024-03-29T10:35:01.598436","PRD-9UZZ"
"PRD-35P4-R44422","PRD-35P4-R44422","Hooded Sweatshirt","Clothing","677","0","2024-03-29T10:51:30.537464","2024-03-29T10:51:30.537464","PRD-35P4"
"PRD-4XI7-R146307","PRD-4XI7-R146307","Portable SSD 1TB","Electronics","585","0","2024-03-29T10:55:16.421374","2024-03-29T10:55:16.421374","PRD-4XI7"
"PRD-XMN6-R441077","PRD-XMN6-R441077","Desk Lamp LED","Home","554","0","2024-03-29T11:06:10.835357","2024-03-29T11:06:10.835357","PRD-XMN6"
"PRD-3CZA-R329411","PRD-3CZA-R329411","Yoga Mat Non-Slip","Health","8","0","2024-03-29T11:22:33.759628","2024-03-29T11:22:33.759628","PRD-3CZA"
"PRD-VWR0-R724173","PRD-VWR0-R724173","Massage Gun Deep Tissue","Health","27","0","2024-03-29T11:31:45.071641","2024-03-29T11:31:45.071641","PRD-VWR0"
"PRD-444A-R791093","PRD-444A-R791093","4K Webcam Pro","Electronics","694","0","2024-03-29T11:55:39.832326","2024-03-29T11:55:39.832326","PRD-444A"
"PRD-P29S-R256855","PRD-P29S-R256855","Yoga Mat Non-Slip","Health","68","0","2024-03-29T12:09:09.230328","2024-03-29T12:09:09.230328","PRD-P29S"
"PRD-8SKR-R392958","PRD-8SKR-R392958","Sports Bra High Impact","Clothing","552","0","2024-03-29T12:10:27.258931","2024-03-29T12:10:27.258931","PRD-8SKR"
"PRD-IM03-R1600","PRD-IM03-R1600","Jump Rope Speed","Sports","486","0","2024-03-29T12:20:50.149897","2024-03-29T12:20:50.149897","PRD-IM03"
"PRD-LLJT-R60189","PRD-LLJT-R60189","Blender 1000W","Home","794","0","2024-03-29T12:27:10.687118","2024-03-29T12:27:10.687118","PRD-LLJT"
"PRD-28KN-R71766","PRD-28KN-R71766","Tennis Balls Pack","Sports","133","0","2024-03-29T12:40:02.119564","2024-03-29T12:40:02.119564","PRD-28KN"
"PRD-EMNX-R440253","PRD-EMNX-R440253","Screen Protector Tempered Glass","Electronics","293","0","2024-03-29T12:44:03.177075","2024-03-29T12:44:03.177075","PRD-EMNX"
"PRD-LELR-R20130","PRD-LELR-R20130","USB Hub 7-Port","Electronics","601","0","2024-03-29T13:22:41.412673","2024-03-29T13:22:41.412673","PRD-LELR"
"PRD-819I-R372818","PRD-819I-R372818","Gaming Mechanical Keyboard RGB","Electronics","657","0","2024-03-29T13:25:43.791169","2024-03-29T13:25:43.791169","PRD-819I"
"PRD-MDGU-R821550","PRD-MDGU-R821550","Digital Blood Pressure Monitor","Health","734","0","2024-03-29T13:38:05.776576","2024-03-29T13:38:05.776576","PRD-MDGU"
"PRD-KLJZ-R27985","PRD-KLJZ-R27985","Yoga Mat Non-Slip","Health","582","0","2024-03-29T13:44:59.868595","2024-03-29T13:44:59.868595","PRD-KLJZ"
"PRD-V06X-R529446","PRD-V06X-R529446","Winter Jacket Waterproof","Clothing","664","0","2024-03-29T13:51:03.390832","2024-03-29T13:51:03.390832","PRD-V06X"
"PRD-VK4Y-R970070","PRD-VK4Y-R970070","Exercise Ball","Sports","577","0","2024-03-29T14:11:18.358358","2024-03-29T14:11:18.358358","PRD-VK4Y"
"PRD-SDMA-R425483","PRD-SDMA-R425483","Cotton T-Shirt Pack","Clothing","104","0","2024-03-29T14:18:20.749034","2024-03-29T14:18:20.749034","PRD-SDMA"
"PRD-EO0O-R708141","PRD-EO0O-R708141","USB-C Fast Charger 65W","Electronics","392","0","2024-03-29T14:18:45.612763","2024-03-29T14:18:45.612763","PRD-EO0O"
"PRD-TE1M-R125941","PRD-TE1M-R125941","Phone Case Shockproof","Electronics","318","0","2024-03-29T14:22:53.350658","2024-03-29T14:22:53.350658","PRD-TE1M"
"PRD-8CFR-R647443","PRD-8CFR-R647443","Water Bottle Insulated","Sports","186","0","2024-03-29T14:32:23.592312","2024-03-29T14:32:23.592312","PRD-8CFR"
"PRD-B7LX-R482718","PRD-B7LX-R482718","Hooded Sweatshirt","Clothing","930","0","2024-03-29T14:43:11.000975","2024-03-29T14:43:11.000975","PRD-B7LX"
"PRD-D2XL-R798478","PRD-D2XL-R798478","Foam Roller","Health","545","0","2024-03-29T14:50:14.388670","2024-03-29T14:50:14.388670","PRD-D2XL"
"PRD-CXHN-R556028","PRD-CXHN-R556028","Winter Jacket Waterproof","Clothing","480","0","2024-03-29T15:06:02.088464","2025-09-01T19:18:55.359064","PRD-CXHN"
"PRD-QCVX-R108027","PRD-QCVX-R108027","Bedsheet Set Cotton","Home","505","0","2024-03-29T15:08:06.919807","2024-03-29T15:08:06.919807","PRD-QCVX"
"PRD-I75Q-R967740","PRD-I75Q-R967740","LED Strip Lights 5m","Home","862","0","2024-03-29T15:14:56.878386","2024-03-29T15:14:56.878386","PRD-I75Q"
"PRD-T7JC-R976060","PRD-T7JC-R976060","Jump Rope Speed","Sports","966","0","2024-03-29T15:16:39.846592","2024-03-29T15:16:39.846592","PRD-T7JC"
"PRD-TP6W-R602365","PRD-TP6W-R602365","Treadmill Folding","Sports","985","0","2024-03-29T15:32:00.648151","2024-03-29T15:32:00.648151","PRD-TP6W"
"PRD-YTL2-R102695","PRD-YTL2-R102695","USB-C Fast Charger 65W","Electronics","723","0","2024-03-29T15:41:26.852123","2024-03-29T15:41:26.852123","PRD-YTL2"
"PRD-JUMA-R377006","PRD-JUMA-R377006","Power Bank 20000mAh","Electronics","31","0","2024-03-29T15:48:17.188859","2024-03-29T15:48:17.188859","PRD-JUMA"
"PRD-JUKN-R966853","PRD-JUKN-R966853","Casual Sneakers","Clothing","585","0","2024-03-29T15:53:36.479909","2024-03-29T15:53:36.479909","PRD-JUKN"
"PRD-581M-R231360","PRD-581M-R231360","Running Shoes Air Zoom","Clothing","265","0","2024-03-29T16:01:24.606431","2024-03-29T16:01:24.606431","PRD-581M"
"PRD-A961-R893242","PRD-A961-R893242","Yoga Mat Non-Slip","Health","607","0","2024-03-29T16:03:44.556252","2024-03-29T16:03:44.556252","PRD-A961"
"PRD-R1AS-R7533","PRD-R1AS-R7533","Gym Gloves","Sports","538","0","2024-03-29T16:14:35.457159","2024-03-29T16:14:35.457159","PRD-R1AS"
"PRD-TWYQ-R450120","PRD-TWYQ-R450120","Gaming Mechanical Keyboard RGB","Electronics","825","0","2024-03-29T16:24:51.205805","2024-03-29T16:24:51.205805","PRD-TWYQ"
"PRD-UPD5-R53798","PRD-UPD5-R53798","Vitamin C Tablets","Health","394","0","2024-03-29T16:36:09.728676","2024-03-29T16:36:09.728676","PRD-UPD5"
"PRD-YWMQ-R507781","PRD-YWMQ-R507781","Swimming Goggles","Sports","960","0","2024-03-29T17:18:41.083268","2024-03-29T17:18:41.083268","PRD-YWMQ"
"PRD-MTW1-R140883","PRD-MTW1-R140883","Smart Watch Series 8","Electronics","915","0","2024-03-29T17:24:55.168514","2024-03-29T17:24:55.168514","PRD-MTW1"
"PRD-CVEK-R12646","PRD-CVEK-R12646","Badminton Racket","Sports","751","0","2024-03-29T17:25:11.045132","2024-03-29T17:25:11.045132","PRD-CVEK"
"PRD-GYHJ-R542530","PRD-GYHJ-R542530","LED Strip Lights 5m","Home","16","0","2024-03-29T18:02:31.957865","2024-03-29T18:02:31.957865","PRD-GYHJ"
"PRD-37MG-R377414","PRD-37MG-R377414","Denim Jeans Slim Fit","Clothing","63","0","2024-03-29T18:12:07.057585","2024-03-29T18:12:07.057585","PRD-37MG"
"PRD-6IKH-R633498","PRD-6IKH-R633498","Running Shoes Air Zoom","Clothing","765","0","2024-03-29T18:12:39.719837","2024-03-29T18:12:39.719837","PRD-6IKH"
"PRD-PERN-R145120","PRD-PERN-R145120","Dumbbells Set Adjustable","Sports","209","0","2024-03-29T18:14:32.984283","2024-03-29T18:14:32.984283","PRD-PERN"
"PRD-8AKZ-R570751","PRD-8AKZ-R570751","Swimming Goggles","Sports","386","0","2024-03-29T18:17:41.397823","2024-03-29T18:17:41.397823","PRD-8AKZ"
"PRD-B5AY-R494827","PRD-B5AY-R494827","Phone Case Shockproof","Electronics","481","0","2024-03-29T18:28:48.025977","2024-03-29T18:28:48.025977","PRD-B5AY"
"PRD-LQ9U-R67711","PRD-LQ9U-R67711","Coffee Maker Automatic","Home","213","0","2024-03-29T18:58:05.521713","2024-03-29T18:58:05.521713","PRD-LQ9U"
"PRD-ZKDS-R381784","PRD-ZKDS-R381784","Sports Bra High Impact","Clothing","682","0","2024-03-29T19:39:07.600536","2024-03-29T19:39:07.600536","PRD-ZKDS"
"PRD-8HTW-R416628","PRD-8HTW-R416628","Blender 1000W","Home","55","0","2024-03-29T19:52:56.111299","2024-03-29T19:52:56.111299","PRD-8HTW"
"PRD-0ZHT-R479776","PRD-0ZHT-R479776","Electric Toothbrush","Home","825","0","2024-03-29T19:53:15.882367","2024-03-29T19:53:15.882367","PRD-0ZHT"
"PRD-CIFO-R206480","PRD-CIFO-R206480","Baseball Cap","Clothing","411","0","2024-03-29T19:58:23.293857","2024-03-29T19:58:23.293857","PRD-CIFO"
"PRD-IWAF-R673642","PRD-IWAF-R673642","Portable SSD 1TB","Electronics","576","0","2024-03-29T20:12:28.682273","2024-03-29T20:12:28.682273","PRD-IWAF"
"PRD-H9UH-R992385","PRD-H9UH-R992385","Massage Gun Deep Tissue","Health","807","0","2024-03-29T20:24:44.289088","2024-03-29T20:24:44.289088","PRD-H9UH"
"PRD-RN3I-R73353","PRD-RN3I-R73353","Phone Case Shockproof","Electronics","738","0","2024-03-29T20:36:19.040123","2024-03-29T20:36:19.040123","PRD-RN3I"
"PRD-O7ER-R300912","PRD-O7ER-R300912","Bedsheet Set Cotton","Home","885","0","2024-03-29T20:53:54.065497","2024-03-29T20:53:54.065497","PRD-O7ER"
"PRD-OEP5-R888120","PRD-OEP5-R888120","Blender 1000W","Home","88","0","2024-03-29T20:59:13.534134","2024-03-29T20:59:13.534134","PRD-OEP5"
"PRD-K1Z4-R647432","PRD-K1Z4-R647432","Desk Lamp LED","Home","757","0","2024-03-29T21:03:16.571918","2024-03-29T21:03:16.571918","PRD-K1Z4"
"PRD-6G9D-R235345","PRD-6G9D-R235345","Exercise Ball","Sports","898","0","2024-03-29T21:11:49.150553","2024-03-29T21:11:49.150553","PRD-6G9D"
"PRD-WIYG-R926111","PRD-WIYG-R926111","USB Hub 7-Port","Electronics","159","0","2024-03-29T22:06:07.399382","2024-03-29T22:06:07.399382","PRD-WIYG"
"PRD-JRBN-R23385","PRD-JRBN-R23385","Screen Protector Tempered Glass","Electronics","518","0","2024-03-29T22:25:54.832081","2024-03-29T22:25:54.832081","PRD-JRBN"
"PRD-VYYG-R313012","PRD-VYYG-R313012","USB-C Fast Charger 65W","Electronics","556","0","2024-03-29T23:17:30.412802","2024-03-29T23:17:30.412802","PRD-VYYG"
"PRD-OW8G-R646721","PRD-OW8G-R646721","Desk Lamp LED","Home","946","0","2024-03-29T23:18:02.057427","2024-03-29T23:18:02.057427","PRD-OW8G"
"PRD-92HW-R711084","PRD-92HW-R711084","Yoga Pants Leggings","Clothing","596","0","2024-03-29T23:41:15.946028","2024-03-29T23:41:15.946028","PRD-92HW"
"PRD-C8Z5-R540220","PRD-C8Z5-R540220","Hooded Sweatshirt","Clothing","228","0","2024-03-29T23:47:30.371949","2024-03-29T23:47:30.371949","PRD-C8Z5"
"PRD-NK9D-R783032","PRD-NK9D-R783032","Screen Protector Tempered Glass","Electronics","440","0","2024-03-30T00:17:32.148883","2024-03-30T00:17:32.148883","PRD-NK9D"
"PRD-TAFQ-R650619","PRD-TAFQ-R650619","Winter Jacket Waterproof","Clothing","16","0","2024-03-30T00:18:33.529175","2024-03-30T00:18:33.529175","PRD-TAFQ"
"PRD-P96G-R90723","PRD-P96G-R90723","Dumbbells Set Adjustable","Sports","408","0","2024-03-30T00:22:30.161877","2024-03-30T00:22:30.161877","PRD-P96G"
"PRD-8S3W-R735746","PRD-8S3W-R735746","Fitness Smart Band","Health","429","0","2024-03-30T00:23:25.514621","2024-03-30T00:23:25.514621","PRD-8S3W"
"PRD-AQE6-R250981","PRD-AQE6-R250981","Casual Sneakers","Clothing","910","0","2024-03-30T00:56:29.348619","2024-03-30T00:56:29.348619","PRD-AQE6"
"PRD-YM22-R753041","PRD-YM22-R753041","Gaming Mechanical Keyboard RGB","Electronics","379","0","2024-03-30T01:07:54.851036","2024-03-30T01:07:54.851036","PRD-YM22"
"PRD-FQGV-R558816","PRD-FQGV-R558816","Winter Jacket Waterproof","Clothing","47","0","2024-03-30T01:14:04.699080","2024-03-30T01:14:04.699080","PRD-FQGV"
"PRD-4XI4-R627343","PRD-4XI4-R627343","Casual Sneakers","Clothing","159","0","2024-03-30T01:14:25.128466","2024-03-30T01:14:25.128466","PRD-4XI4"
"PRD-IBMD-R780058","PRD-IBMD-R780058","Wireless Mouse 2.4GHz","Electronics","413","0","2024-03-30T01:24:46.498802","2024-03-30T01:24:46.498802","PRD-IBMD"
"PRD-916K-R930070","PRD-916K-R930070","Air Fryer 5L","Home","739","0","2024-03-30T01:52:46.208975","2024-03-30T01:52:46.208975","PRD-916K"
"PRD-13NP-R148531","PRD-13NP-R148531","4K Webcam Pro","Electronics","176","0","2024-03-30T02:05:04.665303","2024-03-30T02:05:04.665303","PRD-13NP"
"PRD-ZWWL-R15192","PRD-ZWWL-R15192","Gym Gloves","Sports","633","0","2024-03-30T02:35:23.818968","2024-03-30T02:35:23.818968","PRD-ZWWL"
"PRD-4W48-R585427","PRD-4W48-R585427","Desk Lamp LED","Home","441","0","2024-03-30T02:38:58.799229","2024-03-30T02:38:58.799229","PRD-4W48"
"PRD-A9K2-R967227","PRD-A9K2-R967227","Wireless Mouse 2.4GHz","Electronics","589","0","2024-03-30T02:48:04.891996","2024-03-30T02:48:04.891996","PRD-A9K2"
"PRD-FWYV-R725955","PRD-FWYV-R725955","Phone Case Shockproof","Electronics","997","0","2024-03-30T03:07:11.550504","2024-03-30T03:07:11.550504","PRD-FWYV"
"PRD-UWTD-R963023","PRD-UWTD-R963023","Jump Rope Speed","Sports","656","0","2024-03-30T03:22:28.162880","2024-03-30T03:22:28.162880","PRD-UWTD"
"PRD-9XG5-R48664","PRD-9XG5-R48664","Vacuum Robot Cleaner","Home","60","0","2024-03-30T03:25:33.729566","2024-03-30T03:25:33.729566","PRD-9XG5"
"PRD-7ITJ-R155474","PRD-7ITJ-R155474","Badminton Racket","Sports","260","0","2024-03-30T03:32:22.603222","2024-03-30T03:32:22.603222","PRD-7ITJ"
"PRD-UNAR-R782679","PRD-UNAR-R782679","Baseball Cap","Clothing","352","0","2024-03-30T03:33:04.487516","2024-03-30T03:33:04.487516","PRD-UNAR"
"PRD-P7WX-R521110","PRD-P7WX-R521110","Vitamin C Tablets","Health","972","0","2024-03-30T03:34:50.904753","2024-03-30T03:34:50.904753","PRD-P7WX"
"PRD-WA0K-R195203","PRD-WA0K-R195203","Cotton T-Shirt Pack","Clothing","470","0","2024-03-30T03:37:55.588149","2024-03-30T03:37:55.588149","PRD-WA0K"
"PRD-PHST-R195225","PRD-PHST-R195225","Laptop Backpack Waterproof","Electronics","767","0","2024-03-30T03:39:10.410556","2024-03-30T03:39:10.410556","PRD-PHST"
"PRD-Q8FH-R626320","PRD-Q8FH-R626320","Fitness Smart Band","Health","450","0","2024-03-30T03:42:02.914566","2024-03-30T03:42:02.914566","PRD-Q8FH"
"PRD-LFSF-R994321","PRD-LFSF-R994321","Laptop Backpack Waterproof","Electronics","949","0","2024-03-30T03:44:08.703776","2024-03-30T03:44:08.703776","PRD-LFSF"
"PRD-55HI-R660433","PRD-55HI-R660433","Blender 1000W","Home","149","0","2024-03-30T03:48:57.267401","2024-03-30T03:48:57.267401","PRD-55HI"
"PRD-8YQ9-R621667","PRD-8YQ9-R621667","Laptop Backpack Waterproof","Electronics","556","0","2024-03-30T03:57:55.281382","2024-03-30T03:57:55.281382","PRD-8YQ9"
"PRD-HM89-R83645","PRD-HM89-R83645","Running Shoes Air Zoom","Clothing","932","0","2024-03-30T04:01:53.078751","2024-03-30T04:01:53.078751","PRD-HM89"
"PRD-LXBX-R400607","PRD-LXBX-R400607","Gaming Mechanical Keyboard RGB","Electronics","118","0","2024-03-30T04:22:47.672815","2024-03-30T04:22:47.672815","PRD-LXBX"
